Title,Date,User,Body,Rating 
We need this conversation,06/05/2016,Chnvaldez,"I've read the negative reviews and come on, it's the first show. Isn't it intended to be an informal conversation? And it's one that we really need. White privilege is hard to see when you're white and surrounded by it and you take it for granted. I think the hosts did a very good job defining this. If you want more fire and anger (as justified as this is), this probably isn't the conversation for you. If you want a reasonable discussion and the ""conversation about race"", here you go. I'm so glad it's here.",5
Nope.,06/05/2016,arfy66213467,"As a conservative, I listen to NPR primarily to hear intelligent dissenting options. Based on the title of this shows first episode, this podcast looked prime.",1
Excited for More,06/05/2016,jawalla,I'm glad NPR has finally taken Code Switch on. Looking forward to the new episodes!,5
Race at a white university,06/05/2016,barbieK14,"I got my degree is secondary education and one of the required classes was a class about race, it was taught by a black lesbian woman to a mostly white college. Everyone warned me that I would hate this class!! They would say that the professor had a huge agenda. She really didn't, she was just trying to get us to think about race and how it affected our teaching practices. She started by having us talk about our own culture and what that meant. All of us white kids did not even think we had a culture!! Seriously white people spend a lot of time pretending not to notice race, and pretending not have biases but we all have them! As a teacher I need to be self aware if I don't want to continue the pattern of ignoring race and not actively trying to sort out the biases that I have and fighting against them.",4
Fail,06/05/2016,Fezziksrock,"""Whiteness"". So, they're going to talk about culture and self identity right? Wrong! Even if you're all about white guilt and privilege, you will probably be disappointed. It was that bad.",1
Worth the wait!,05/31/2016,SMKM21,I've been excited for this podcast since hearing about it on other NPR podcasts I enjoy (NPR politics and Pop-culture happy hour). The topic is engaging and it'll actually stimulating and the hosts make it entertaining with their great rapport. Looking forward to next week!,5
So far a bit annoying,06/01/2016,北 Matt,"I'm always excited to see new NPR programs , but this one didn't seem to have a clear purpose . There was a lot of use of unclear academic language , and flim flam .",1
Let's get uncomfortable,06/01/2016,Scientist chick,I loved the podcast. And I think it is time for white people (me included) to get uncomfortable and talk about whiteness and white privilege.,5
Vital,06/01/2016,nicklerew,This podcast is vital to listeners if all races.,5
Stumbling block,06/01/2016,heatison,"I was surprised that there was no mention of the oppression of white slaves or even that whites had been slaves as well. Those individuals did not become a victim of circumstance 200 years after the fact. They, particularly the Irish, rose above such plight.",1
Thank you!,06/01/2016,Mineshare69,So important conversations are hard! Thank you much! Looking forward;),5
Great first show!,06/01/2016,whatlolawants,"Enjoyed the first podcast show, good chemistry with hosts, and interesting topics.",5
Lacks credibility,06/01/2016,Ricky456poz,The first episode lacks to provide any evidence on any claim. It's all speculative opinions based on a narrow group of people,1
So excited,06/01/2016,Dnxxxxbeu,"Wonderfully intelligent, thought provoking podcast. Can't wait to hear more from this great team.",5
Line up to be berated by a panel of people of color,06/01/2016,PattyJ,"I was surprised at how awful this podcast was. ""Can We Talk About Whiteness?"", they ask -- NO! Not like that, anyway. If they find it so hard to talk about a certain subject, maybe it's because they aren't very ""woke"" (to use their term) and have no idea what to say that might be insightful or true. So much arrogance and academic hubris, so little intelligent discussion. I know NPR listeners, especially white people, are supposed to line up to be berated by a panel of people of color, so that we can be punished for not having been treated badly by society -- but, no thanks.",1
Meh...,06/01/2016,WisdomSeed,"But then my expectations were kind of low. At least for the first show. I expect that this isn't the show for me because I am black and pretty jaded when it comes to efforts like this. I know that it is hard for white people to talk about being white, unless they are virulent racists, then they can go on about it forever.",2
